text,date,char,sentiment,polarity,subjectivity,timestamp,Preprocess
"RT @Melkeus: @Thrones_Memes Did you know that Daenerys Targaryen spelled backwards is Syrenead Neyragrat, which makes no sense exactly like…",05/20/2019,Daenerys Targaryen,Pos,0.25,0.25,05/20/2019 23:30:39,rt melkeus thrones_memes did you know that daenerys targaryen spelled backwards is syrenead neyragrat which make no sense exactly like
now that the #gameofthrones has ended and people dont like it I can have a better chance of trying to explain how D… https://t.co/WVAVvLeWzI,05/20/2019,Daenerys Targaryen,Pos,0.5,0.5,05/20/2019 23:30:37,now that the gameofthrones ha ended and people dont like it can have better chance of trying to explain how http co wvavvlewzi
"So, to wrap it up and make myself feel 0.1% better, the only thing/moral I got from #GameOfThrones is that I should… https://t.co/gfvfSC2gbp",05/20/2019,Daenerys Targaryen,Pos,0.25,0.75,05/20/2019 23:30:34,so to wrap it up and make myself feel 0 1 better the only thing moral got from gameofthrones is that should http co gfvfsc2gbp
RT @WorldofIsaac: Don't let last night's crappy #GameOfThonesFinale distract you from the fact that Daenerys Targaryen was the first person…,05/20/2019,Daenerys Targaryen,Pos,0.125,0.19999999999999998,05/20/2019 23:30:26,rt worldofisaac don let last night crappy gameofthonesfinale distract you from the fact that daenerys targaryen wa the first person
"RT @beysdany: I’m sorry but if this is really the end, fuck the books too. If at the end daenerys targaryen will die alone and betrayed too…",05/20/2019,Daenerys Targaryen,Neg,-0.2333333333333333,0.6,05/20/2019 23:30:25,rt beysdany m sorry but if this is really the end fuck the book too if at the end daenerys targaryen will die alone and betrayed too
"RT @PhotosGoT: In honor of the angel that is Daenerys Targaryen, here’s a thread of photos from every episode that she was in (photos edite…",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:30:16,rt photosgot in honor of the angel that is daenerys targaryen here a thread of photo from every episode that she wa in photo edite
"RT @OfAMadCrown: ➳ Daenerys Targaryen 
  ❝'I’m not going to stop the when, I’m going to break the wheel.❞

➳ Genderbent Daenerys

➳ : RP |…",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:30:15,rt ofamadcrown daenerys targaryen m not going to stop the when m going to break the wheel genderbent daenerys rp
"RT @THR: ""The mother of dragons chapter has taken up the whole of my adult life. This woman has taken up the whole of my heart."" @emiliacla…",05/20/2019,Daenerys Targaryen,Pos,0.16666666666666666,0.3666666666666667,05/20/2019 23:30:11,rt thr the mother of dragon chapter ha taken up the whole of my adult life this woman ha taken up the whole of my heart emiliacla
RT @targsdemi: This was breathtaking Daenerys Targaryen again stealing the show https://t.co/AfS81W4szJ,05/20/2019,Daenerys Targaryen,Pos,1.0,1.0,05/20/2019 23:30:03,rt targsdemi this wa breathtaking daenerys targaryen again stealing the show http co afs81w4szj
‘Game of Thrones’: ‘Avengers’ Star Elizabeth Olsen Auditioned For Daenerys Targaryen https://t.co/rk6DOKJE5o https://t.co/OtIF7phOTR,05/20/2019,Daenerys Targaryen,Neg,-0.4,0.4,05/20/2019 23:30:00,game of throne avenger star elizabeth olsen auditioned for daenerys targaryen http co rk6dokje5o http co otif7photr
Elizabeth Olsen on her “terrible” audition to play Daenerys Targaryen in Game of Thrones https://t.co/Jgk53hoX58 https://t.co/HVAKtryLRD,05/20/2019,Daenerys Targaryen,Neg,-0.7,0.7,05/20/2019 23:30:00,elizabeth olsen on her terrible audition to play daenerys targaryen in game of throne http co jgk53hox58 http co hvaktrylrd
RT @GregWAutry: I suspect it has more to do with the regime change theme of the show. Disposing of the brutal authoritarian dictatorship &amp;…,05/20/2019,Daenerys Targaryen,Neg,-0.1875,0.75,05/20/2019 23:29:56,rt gregwautry suspect it ha more to do with the regime change theme of the show disposing of the brutal authoritarian dictatorship amp
RT @buriedbloom: she is the queen we chose and we will remember her as such. #DaenerysTargaryen https://t.co/vHSb3xxyjL,05/20/2019,Daenerys Targaryen,Neu,0.0,0.5,05/20/2019 23:29:53,rt buriedbloom she is the queen we chose and we will remember her a such daenerystargaryen http co vhsb3xxyjl
"RT @marvelhorcrux: Drogon seeing his mother dead...he tried to wake her &amp; that screech of pain broke my heart 😭

#gameofthrones #seasonfina…",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:29:49,rt marvelhorcrux drogon seeing his mother dead he tried to wake her amp that screech of pain broke my heart gameofthrones seasonfina
"RT @aryastarks: emilia clarke IS the face of game of thrones. daenerys targaryen is the most iconic, famous character of the show and not e…",05/20/2019,Daenerys Targaryen,Pos,0.275,0.6,05/20/2019 23:29:17,rt aryastarks emilia clarke is the face of game of throne daenerys targaryen is the most iconic famous character of the show and not
"RT @aryastarks: emilia clarke IS the face of game of thrones. daenerys targaryen is the most iconic, famous character of the show and not e…",05/20/2019,Daenerys Targaryen,Pos,0.275,0.6,05/20/2019 23:29:15,rt aryastarks emilia clarke is the face of game of throne daenerys targaryen is the most iconic famous character of the show and not
RT @buriedbloom: she is the queen we chose and we will remember her as such. #DaenerysTargaryen https://t.co/vHSb3xxyjL,05/20/2019,Daenerys Targaryen,Neu,0.0,0.5,05/20/2019 23:28:51,rt buriedbloom she is the queen we chose and we will remember her a such daenerystargaryen http co vhsb3xxyjl
"RT @ozgeataaa: Love is the death of duty.
Duty is the death of love. 

#JonSnow #DaenerysTargaryen #GameOfThrones https://t.co/Ivlosx8y2a",05/20/2019,Daenerys Targaryen,Pos,0.5,0.6,05/20/2019 23:28:43,rt ozgeataaa love is the death of duty duty is the death of love jonsnow daenerystargaryen gameofthrones http co ivlosx8y2a
"RT @aryastarks: emilia clarke IS the face of game of thrones. daenerys targaryen is the most iconic, famous character of the show and not e…",05/20/2019,Daenerys Targaryen,Pos,0.275,0.6,05/20/2019 23:28:38,rt aryastarks emilia clarke is the face of game of throne daenerys targaryen is the most iconic famous character of the show and not
RT @buriedbloom: she is the queen we chose and we will remember her as such. #DaenerysTargaryen https://t.co/vHSb3xxyjL,05/20/2019,Daenerys Targaryen,Neu,0.0,0.5,05/20/2019 23:28:26,rt buriedbloom she is the queen we chose and we will remember her a such daenerystargaryen http co vhsb3xxyjl
RT @SimonMiller316: Today I live in a world where everyone is mad at Brock Lesnar and Daenerys Targaryen and using the EXACT same language…,05/20/2019,Daenerys Targaryen,Neg,-0.05965909090909091,0.46875,05/20/2019 23:28:24,rt simonmiller316 today live in world where everyone is mad at brock lesnar and daenerys targaryen and using the exact same language
"RT @PhotosGoT: In honor of the angel that is Daenerys Targaryen, here’s a thread of photos from every episode that she was in (photos edite…",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:28:03,rt photosgot in honor of the angel that is daenerys targaryen here a thread of photo from every episode that she wa in photo edite
"🥀Mourning diary:

20/05/2019 first day without Daenerys Targaryen. 
 
🍂I thought of her ninety percent of my day.… https://t.co/BAADj0nr9o",05/20/2019,Daenerys Targaryen,Pos,0.25,0.3333333333333333,05/20/2019 23:27:36,mourning diary 20 05 2019 first day without daenerys targaryen thought of her ninety percent of my day http co baadj0nr9o
"RT @yeahclarke: Thank you Emilia Clarke for bringing to life my favorite character of all time, Daenerys Targaryen. Your dedication and wor…",05/20/2019,Daenerys Targaryen,Pos,0.5,1.0,05/20/2019 23:27:33,rt yeahclarke thank you emilia clarke for bringing to life my favorite character of all time daenerys targaryen your dedication and wor
"RT @Lonita__: @fireandblood69 @GameOfThrones @emiliaclarke She broke the wheel and helped everyone survive because if it wasn’t for her, ev…",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:27:31,rt lonita__ fireandblood69 gameofthrones emiliaclarke she broke the wheel and helped everyone survive because if it wasn for her ev
RT @Lorybock: Thanks for Daenerys Targaryen!!!! #ThankYouEmiliaClarke,05/20/2019,Daenerys Targaryen,Pos,0.48828125,0.2,05/20/2019 23:27:20,rt lorybock thanks for daenerys targaryen thankyouemiliaclarke
RT @joekeskold: Wow. Iron Man sacrificed himself to kill Thanos. Jon Snow killed Daenerys Targaryen. Mr. Ratburn is gay. This has been an i…,05/20/2019,Daenerys Targaryen,Pos,0.10555555555555556,0.5277777777777778,05/20/2019 23:27:18,rt joekeskold wow iron man sacrificed himself to kill thanos jon snow killed daenerys targaryen mr ratburn is gay this ha been an
RT @MinasiKiria: Daenerys Targaryen will still be my Khaleesi #GameOfThrones #GameOfThronesFinale https://t.co/Y4Ka5K7qhb,05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:27:10,rt minasikiria daenerys targaryen will still be my khaleesi gameofthrones gameofthronesfinale http co y4ka5k7qhb
RT @buriedbloom: she is the queen we chose and we will remember her as such. #DaenerysTargaryen https://t.co/vHSb3xxyjL,05/20/2019,Daenerys Targaryen,Neu,0.0,0.5,05/20/2019 23:26:57,rt buriedbloom she is the queen we chose and we will remember her a such daenerystargaryen http co vhsb3xxyjl
"RT @aryastarks: emilia clarke IS the face of game of thrones. daenerys targaryen is the most iconic, famous character of the show and not e…",05/20/2019,Daenerys Targaryen,Pos,0.275,0.6,05/20/2019 23:26:48,rt aryastarks emilia clarke is the face of game of throne daenerys targaryen is the most iconic famous character of the show and not
"Alexander The Great and Daenerys Targaryen, same ambitions, same fates, betrayed by their own 😔😔💔

#GameOfThrones… https://t.co/RnmHQ6R08W",05/20/2019,Daenerys Targaryen,Pos,0.35,0.5,05/20/2019 23:26:46,alexander the great and daenerys targaryen same ambition same fate betrayed by their own gameofthrones http co rnmhq6r08w
RT @iconicaesthetic: they really and truly gave daenerys targaryen the most disgusting and out-of-character ending they possibly could have…,05/20/2019,Daenerys Targaryen,Neg,-0.07500000000000001,0.675,05/20/2019 23:26:43,rt iconicaesthetic they really and truly gave daenerys targaryen the most disgusting and out of character ending they possibly could have
RT @buriedbloom: she is the queen we chose and we will remember her as such. #DaenerysTargaryen https://t.co/vHSb3xxyjL,05/20/2019,Daenerys Targaryen,Neu,0.0,0.5,05/20/2019 23:26:35,rt buriedbloom she is the queen we chose and we will remember her a such daenerystargaryen http co vhsb3xxyjl
"RT @aryastarks: emilia clarke IS the face of game of thrones. daenerys targaryen is the most iconic, famous character of the show and not e…",05/20/2019,Daenerys Targaryen,Pos,0.275,0.6,05/20/2019 23:26:30,rt aryastarks emilia clarke is the face of game of throne daenerys targaryen is the most iconic famous character of the show and not
RT @buriedbloom: she is the queen we chose and we will remember her as such. #DaenerysTargaryen https://t.co/vHSb3xxyjL,05/20/2019,Daenerys Targaryen,Neu,0.0,0.5,05/20/2019 23:26:27,rt buriedbloom she is the queen we chose and we will remember her a such daenerystargaryen http co vhsb3xxyjl
RT @cxtyofstxxrs: DAENERYS TARGARYEN WILL ALWAYS BE MY QUEEN PERIODT https://t.co/tboEN9K5Ac,05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:26:22,rt cxtyofstxxrs daenerys targaryen will always be my queen periodt http co tboen9k5ac
RT @buriedbloom: she is the queen we chose and we will remember her as such. #DaenerysTargaryen https://t.co/vHSb3xxyjL,05/20/2019,Daenerys Targaryen,Neu,0.0,0.5,05/20/2019 23:25:50,rt buriedbloom she is the queen we chose and we will remember her a such daenerystargaryen http co vhsb3xxyjl
"RT @OfAMadCrown: ➳ Daenerys Targaryen 
  ❝'I’m not going to stop the when, I’m going to break the wheel.❞

➳ Genderbent Daenerys

➳ : RP |…",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:25:45,rt ofamadcrown daenerys targaryen m not going to stop the when m going to break the wheel genderbent daenerys rp
"RT @yeahclarke: Thank you Emilia Clarke for bringing to life my favorite character of all time, Daenerys Targaryen. Your dedication and wor…",05/20/2019,Daenerys Targaryen,Pos,0.5,1.0,05/20/2019 23:25:23,rt yeahclarke thank you emilia clarke for bringing to life my favorite character of all time daenerys targaryen your dedication and wor
RT @Lorybock: Thanks for Daenerys Targaryen!!!! #ThankYouEmiliaClarke,05/20/2019,Daenerys Targaryen,Pos,0.48828125,0.2,05/20/2019 23:25:22,rt lorybock thanks for daenerys targaryen thankyouemiliaclarke
"RT @AATalkStuff: What was more disappointing: #wwe #MITB or the #GOTFinale? 
-
#WrestlingCommunity #RAW #GOTSeasonFinale #GameofThrones #Br…",05/20/2019,Daenerys Targaryen,Neg,-0.11025641025641025,0.5538461538461538,05/20/2019 23:25:21,rt aatalkstuff what wa more disappointing wwe mitb or the gotfinale wrestlingcommunity raw gotseasonfinale gameofthrones br
"RT @oshawildling: daenerys targaryen’s journey was a long and sad one, but she’ll always be remembered as one of the most iconic characters…",05/20/2019,Daenerys Targaryen,Pos,0.11249999999999999,0.6,05/20/2019 23:25:20,rt oshawildling daenerys targaryen journey wa long and sad one but she ll always be remembered a one of the most iconic character
Thank you @emiliaclarke for being such an inspiration ❤️ I will always love Daenerys Targaryen 🐉🔥 #istandbydaenerys https://t.co/iTHvsfX6kX,05/20/2019,Daenerys Targaryen,Pos,0.25,0.55,05/20/2019 23:25:19,thank you emiliaclarke for being such an inspiration will always love daenerys targaryen istandbydaenerys http co ithvsfx6kx
RT @MinasiKiria: Daenerys Targaryen will still be my Khaleesi #GameOfThrones #GameOfThronesFinale https://t.co/Y4Ka5K7qhb,05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:25:19,rt minasikiria daenerys targaryen will still be my khaleesi gameofthrones gameofthronesfinale http co y4ka5k7qhb
RT @buriedbloom: she is the queen we chose and we will remember her as such. #DaenerysTargaryen https://t.co/vHSb3xxyjL,05/20/2019,Daenerys Targaryen,Neu,0.0,0.5,05/20/2019 23:25:18,rt buriedbloom she is the queen we chose and we will remember her a such daenerystargaryen http co vhsb3xxyjl
"Daenerys Targaryen, The Dragon Queen forever!  
💖🐲👑🔥 https://t.co/dchXPiYKFo",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:25:18,daenerys targaryen the dragon queen forever http co dchxpiykfo
"RT @AATalkStuff: What was more disappointing: #wwe #MITB or the #GOTFinale? 
-
#WrestlingCommunity #RAW #GOTSeasonFinale #GameofThrones #Br…",05/20/2019,Daenerys Targaryen,Neg,-0.11025641025641025,0.5538461538461538,05/20/2019 23:25:17,rt aatalkstuff what wa more disappointing wwe mitb or the gotfinale wrestlingcommunity raw gotseasonfinale gameofthrones br
RT @buriedbloom: she is the queen we chose and we will remember her as such. #DaenerysTargaryen https://t.co/vHSb3xxyjL,05/20/2019,Daenerys Targaryen,Neu,0.0,0.5,05/20/2019 23:25:08,rt buriedbloom she is the queen we chose and we will remember her a such daenerystargaryen http co vhsb3xxyjl
RT @buriedbloom: she is the queen we chose and we will remember her as such. #DaenerysTargaryen https://t.co/vHSb3xxyjL,05/20/2019,Daenerys Targaryen,Neu,0.0,0.5,05/20/2019 23:25:08,rt buriedbloom she is the queen we chose and we will remember her a such daenerystargaryen http co vhsb3xxyjl
"RT @oshawildling: daenerys targaryen’s journey was a long and sad one, but she’ll always be remembered as one of the most iconic characters…",05/20/2019,Daenerys Targaryen,Pos,0.11249999999999999,0.6,05/20/2019 23:25:05,rt oshawildling daenerys targaryen journey wa long and sad one but she ll always be remembered a one of the most iconic character
RT @buriedbloom: she is the queen we chose and we will remember her as such. #DaenerysTargaryen https://t.co/vHSb3xxyjL,05/20/2019,Daenerys Targaryen,Neu,0.0,0.5,05/20/2019 23:25:04,rt buriedbloom she is the queen we chose and we will remember her a such daenerystargaryen http co vhsb3xxyjl
"RT @OfAMadCrown: ➳ Daenerys Targaryen 
  ❝'I’m not going to stop the when, I’m going to break the wheel.❞

➳ Genderbent Daenerys

➳ : RP |…",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:25:03,rt ofamadcrown daenerys targaryen m not going to stop the when m going to break the wheel genderbent daenerys rp
RT @buriedbloom: she is the queen we chose and we will remember her as such. #DaenerysTargaryen https://t.co/vHSb3xxyjL,05/20/2019,Daenerys Targaryen,Neu,0.0,0.5,05/20/2019 23:25:02,rt buriedbloom she is the queen we chose and we will remember her a such daenerystargaryen http co vhsb3xxyjl
"Let's Talk About Daenerys Targaryen's Ending On ""Game Of Thrones""  https://t.co/0NyCAhVgT4",05/20/2019,Daenerys Targaryen,Neg,-0.4,0.4,05/20/2019 23:24:56,let talk about daenerys targaryen ending on game of throne http co 0nycahvgt4
Thanks for Daenerys Targaryen!!!! #ThankYouEmiliaClarke,05/20/2019,Daenerys Targaryen,Pos,0.48828125,0.2,05/20/2019 23:24:46,thanks for daenerys targaryen thankyouemiliaclarke
"Still my Queen of the Seven Kingdoms. Thank you, Daenerys Targaryen. https://t.co/wTaA0NeHXr",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:24:27,still my queen of the seven kingdom thank you daenerys targaryen http co wtaa0nehxr
"RT @BeyLegion: In 2013, Beyoncé had a Daenerys Targaryen mood board in her studio while recording her Self-Titled album.

https://t.co/hJVB…",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:24:24,rt beylegion in 2013 beyoncé had daenerys targaryen mood board in her studio while recording her self titled album http co hjvb
"RT @PhotosGoT: In honor of the angel that is Daenerys Targaryen, here’s a thread of photos from every episode that she was in (photos edite…",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:24:20,rt photosgot in honor of the angel that is daenerys targaryen here a thread of photo from every episode that she wa in photo edite
"RT @targsdemi: At 23 yo Daenerys Targaryen restored her family’s name, became Queen of Meereen, the Bay of Dragons and the Seven Kingdoms,…",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:24:10,rt targsdemi at 23 yo daenerys targaryen restored her family name became queen of meereen the bay of dragon and the seven kingdom
"RT @RufioJones: When Daenerys Targaryen belted out this victory speech at the beginning of the #GamesOfThrones finale, I knew it was a wrap…",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:24:09,rt rufiojones when daenerys targaryen belted out this victory speech at the beginning of the gamesofthrones finale knew it wa wrap
RT @GregWAutry: I suspect it has more to do with the regime change theme of the show. Disposing of the brutal authoritarian dictatorship &amp;…,05/20/2019,Daenerys Targaryen,Neg,-0.1875,0.75,05/20/2019 23:24:09,rt gregwautry suspect it ha more to do with the regime change theme of the show disposing of the brutal authoritarian dictatorship amp
"RT @targarcyn: to emilia clarke, the most amazing and wonderful human being who brought daenerys targaryen to life. it would not be the sam…",05/20/2019,Daenerys Targaryen,Pos,0.525,0.625,05/20/2019 23:23:45,rt targarcyn to emilia clarke the most amazing and wonderful human being who brought daenerys targaryen to life it would not be the sam
"RT @aryastarks: emilia clarke IS the face of game of thrones. daenerys targaryen is the most iconic, famous character of the show and not e…",05/20/2019,Daenerys Targaryen,Pos,0.275,0.6,05/20/2019 23:23:35,rt aryastarks emilia clarke is the face of game of throne daenerys targaryen is the most iconic famous character of the show and not
"EMILIA CLARKE FEARED BEYONCÉ WILL HATE HER AFTER WATCHING FINALE.

She played the role of Daenerys Targaryen. Beyon… https://t.co/9Kw2o7GmiU",05/20/2019,Daenerys Targaryen,Neg,-0.8,0.9,05/20/2019 23:23:28,emilia clarke feared beyoncé will hate her after watching finale she played the role of daenerys targaryen beyon http co 9kw2o7gmiu
RT @JonxDanyy: OMG EMILIA look at the tears in her eyes 😭😭 Thank YOU for bringing Daenerys Targaryen to life and for understanding her and…,05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:23:27,rt jonxdanyy omg emilia look at the tear in her eye thank you for bringing daenerys targaryen to life and for understanding her and
"daenerys targaryen was sold into marriage as a child, raped, and repeatedly threatened with rape and murder through… https://t.co/pd4wyxKejn",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:23:23,daenerys targaryen wa sold into marriage a child raped and repeatedly threatened with rape and murder through http co pd4wyxkejn
"RT @aryastarks: emilia clarke IS the face of game of thrones. daenerys targaryen is the most iconic, famous character of the show and not e…",05/20/2019,Daenerys Targaryen,Pos,0.275,0.6,05/20/2019 23:23:19,rt aryastarks emilia clarke is the face of game of throne daenerys targaryen is the most iconic famous character of the show and not
"RT @yeahclarke: Thank you Emilia Clarke for bringing to life my favorite character of all time, Daenerys Targaryen. Your dedication and wor…",05/20/2019,Daenerys Targaryen,Pos,0.5,1.0,05/20/2019 23:23:10,rt yeahclarke thank you emilia clarke for bringing to life my favorite character of all time daenerys targaryen your dedication and wor
"RT @emiliacIarked: i can’t thank emilia clarke enough for playing daenerys targaryen, a character who has meant so much to me for so long.…",05/20/2019,Daenerys Targaryen,Pos,0.1,0.35,05/20/2019 23:22:58,rt emiliaciarked can thank emilia clarke enough for playing daenerys targaryen character who ha meant so much to me for so long
#Tyrion little dwarf self for #JonSnow to kill #DaenerysTargaryen so she won’t kill him smh #JonSnow is soo stupid.… https://t.co/ATOTrdy57i,05/20/2019,Daenerys Targaryen,Neg,-0.1875,0.5,05/20/2019 23:22:55,tyrion little dwarf self for jonsnow to kill daenerystargaryen so she won kill him smh jonsnow is soo stupid http co atotrdy57i
"RT @PhotosGoT: In honor of the angel that is Daenerys Targaryen, here’s a thread of photos from every episode that she was in (photos edite…",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:22:52,rt photosgot in honor of the angel that is daenerys targaryen here a thread of photo from every episode that she wa in photo edite
"RT @clemanVsuperman: You are my queen, now, and always
#DaenerysTargaryen #GameOfThrones https://t.co/6hxUbw3FnY",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:22:48,rt clemanvsuperman you are my queen now and always daenerystargaryen gameofthrones http co 6hxubw3fny
RT @DanyUnburnt: Let it be fear #DaenerysTargaryen https://t.co/DjfQV7Yqb5,05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:22:41,rt danyunburnt let it be fear daenerystargaryen http co djfqv7yqb5
RT @buriedbloom: she is the queen we chose and we will remember her as such. #DaenerysTargaryen https://t.co/vHSb3xxyjL,05/20/2019,Daenerys Targaryen,Neu,0.0,0.5,05/20/2019 23:22:24,rt buriedbloom she is the queen we chose and we will remember her a such daenerystargaryen http co vhsb3xxyjl
"RT @aryastarks: emilia clarke IS the face of game of thrones. daenerys targaryen is the most iconic, famous character of the show and not e…",05/20/2019,Daenerys Targaryen,Pos,0.275,0.6,05/20/2019 23:22:23,rt aryastarks emilia clarke is the face of game of throne daenerys targaryen is the most iconic famous character of the show and not
"RT @OfAMadCrown: ➳ Daenerys Targaryen 
  ❝'I’m not going to stop the when, I’m going to break the wheel.❞

➳ Genderbent Daenerys

➳ : RP |…",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:22:15,rt ofamadcrown daenerys targaryen m not going to stop the when m going to break the wheel genderbent daenerys rp
"RT @shayaronnie: anyway daenerys IS the ruler of the 7 kingdoms and lexa IS the commander of the 13 clans and their legacy is PEACE, MERCY…",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:22:10,rt shayaronnie anyway daenerys is the ruler of the 7 kingdom and lexa is the commander of the 13 clan and their legacy is peace mercy
"RT @aryastarks: emilia clarke IS the face of game of thrones. daenerys targaryen is the most iconic, famous character of the show and not e…",05/20/2019,Daenerys Targaryen,Pos,0.275,0.6,05/20/2019 23:22:09,rt aryastarks emilia clarke is the face of game of throne daenerys targaryen is the most iconic famous character of the show and not
"RT @dabeard: When the actress playing Daenerys Targaryen meets @Beyonce, and thinks, ""Please, please still like me even though my character…",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:22:06,rt dabeard when the actress playing daenerys targaryen meet beyonce and think please please still like me even though my character
RT @buriedbloom: she is the queen we chose and we will remember her as such. #DaenerysTargaryen https://t.co/vHSb3xxyjL,05/20/2019,Daenerys Targaryen,Neu,0.0,0.5,05/20/2019 23:21:50,rt buriedbloom she is the queen we chose and we will remember her a such daenerystargaryen http co vhsb3xxyjl
RT @JonxDanyy: OMG EMILIA look at the tears in her eyes 😭😭 Thank YOU for bringing Daenerys Targaryen to life and for understanding her and…,05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:21:46,rt jonxdanyy omg emilia look at the tear in her eye thank you for bringing daenerys targaryen to life and for understanding her and
RT @_helenaelise: Daenerys is still my queen. #ForeverTargaryen #DaenerysTargaryen https://t.co/cGokDt5WAb,05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:21:38,rt _helenaelise daenerys is still my queen forevertargaryen daenerystargaryen http co cgokdt5wab
"RT @jkirch13: Still my queen! Daenerys Targaryen, breaker of chains...FOREVER!❤️🐉🔥 https://t.co/lW7gXsZgX1",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:21:24,rt jkirch13 still my queen daenerys targaryen breaker of chain forever http co lw7gxszgx1
"RT @CamilaaaO_: #ThankYouEmiliaClarke 
Thank you, Emilia Clarke. For having surrendered his heart and made so beautifully our Daenerys Targ…",05/20/2019,Daenerys Targaryen,Pos,0.85,1.0,05/20/2019 23:21:20,rt camilaaao_ thankyouemiliaclarke thank you emilia clarke for having surrendered his heart and made so beautifully our daenerys targ
"RT @latimesent: What was it like for Emilia Clarke to film her final scene as Daenerys Targaryen?

""It was difficult and enormously emotion…",05/20/2019,Daenerys Targaryen,Neg,-0.16666666666666666,0.9666666666666667,05/20/2019 23:21:17,rt latimesent what wa it like for emilia clarke to film her final scene a daenerys targaryen it wa difficult and enormously emotion
"RT @AATalkStuff: What was more disappointing: #wwe #MITB or the #GOTFinale? 
-
#WrestlingCommunity #RAW #GOTSeasonFinale #GameofThrones #Br…",05/20/2019,Daenerys Targaryen,Neg,-0.11025641025641025,0.5538461538461538,05/20/2019 23:21:13,rt aatalkstuff what wa more disappointing wwe mitb or the gotfinale wrestlingcommunity raw gotseasonfinale gameofthrones br
"RT @CamilaaaO_: #ThankYouEmiliaClarke 
Thank you, Emilia Clarke. For having surrendered his heart and made so beautifully our Daenerys Targ…",05/20/2019,Daenerys Targaryen,Pos,0.85,1.0,05/20/2019 23:21:12,rt camilaaao_ thankyouemiliaclarke thank you emilia clarke for having surrendered his heart and made so beautifully our daenerys targ
"RT @GameOfDaily: Daenerys Targaryen, Mother of Dragons https://t.co/YoplIOyoyu",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:21:10,rt gameofdaily daenerys targaryen mother of dragon http co yoplioyoyu
"RT @GameOfDaily: Daenerys Targaryen, Mother of Dragons https://t.co/YoplIOyoyu",05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:21:07,rt gameofdaily daenerys targaryen mother of dragon http co yoplioyoyu
RT @wwondergal: This scene was so heartbreaking. The way drogon nudges daenerys and trying to wake her up. He has lost his mother 😭. DEFINI…,05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:21:05,rt wwondergal this scene wa so heartbreaking the way drogon nudge daenerys and trying to wake her up he ha lost his mother defini
RT @wwondergal: This scene was so heartbreaking. The way drogon nudges daenerys and trying to wake her up. He has lost his mother 😭. DEFINI…,05/20/2019,Daenerys Targaryen,Neu,0.0,0.0,05/20/2019 23:20:59,rt wwondergal this scene wa so heartbreaking the way drogon nudge daenerys and trying to wake her up he ha lost his mother defini
RT @buriedbloom: she is the queen we chose and we will remember her as such. #DaenerysTargaryen https://t.co/vHSb3xxyjL,05/20/2019,Daenerys Targaryen,Neu,0.0,0.5,05/20/2019 23:20:57,rt buriedbloom she is the queen we chose and we will remember her a such daenerystargaryen http co vhsb3xxyjl
"RT @yeahclarke: Thank you Emilia Clarke for bringing to life my favorite character of all time, Daenerys Targaryen. Your dedication and wor…",05/20/2019,Daenerys Targaryen,Pos,0.5,1.0,05/20/2019 23:20:55,rt yeahclarke thank you emilia clarke for bringing to life my favorite character of all time daenerys targaryen your dedication and wor
